0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70965104,TANQUE ALMACENAMIENTO SALMUERA MR TEA,22029,PLAN MTTO MEC TANQUE 70965104 ALMACENAMI,13111900,INSPECCION SEMANAL TANQUE ALMACENAMIENTO,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-TRAT  AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,70003510,SUAVIZADOR AGUA LAVADORAS  Nro: 1,22042,PLAN MTTO TANQUE SUAVIZADOR 1 70003510,13111902,INSPECCION SEMANAL SUAVIZADOR AGUA LAVAD,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-TRAT  AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,70003511,SUAVIZADOR AGUA LAVADORAS  Nro: 2,22043,PLAN MTTO TANQUE SUAVIZADOR 2 70003501,13111903,INSPECCION SEMANAL SUAVIZADOR AGUA LAVAD,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709701,TANQUES DE SODA,22049,PLAN MTTO MEC TANQUES DE SODA 709701,13111906,INSPECCION SEMANAL TANQUES DE SODA,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-TRAT  AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,70003508,TANQUE ALMACENAMIENTO AGUA FIBRA No. 1,22023,PLAN MTTO MEC TQ AGUA FIBRA No1 70003508,13111895,INSPECCION SEMANAL TANQUE ALMACENAMIENTO,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709701,TANQUES DE SODA,22049,PLAN MTTO MEC TANQUES DE SODA 709701,13111907,INSPECCION SEMANAL TANQUES DE SODA,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,599606,INSPECTOR ELECTRONICO ENVASE,28854,PLAN MTTO MEC INSP ELEC 599606,13111922,INSPECCION SEMANAL INSP ELECT 599606,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,28857,PLAN MTTO MEC ENFARDADORA 710325,13111925,INSPECCION SEMANAL ENFARDADORA 710325,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,829874,TRANSPORTE DE PAQUETES,28893,PLAN MTTO MEC TRANSP DE PAQUETES 829874,13111943,INSPECCION SEMANAL TRANSP PAQUETES,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,820304,SALA LIMPIA,28896,PLAN MTTO MEC SALA LIMPIA 820304,13111946,INSPECCIÓN SEM DE LA SALA LIMPIA 820304,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,589662,CODIFICADOR LASER DE ENVASE,28901,PLAN MTTO ELE CODIFICADOR LASER 589662,13111949,INSPECCION SEMANAL CODIFICADOR LASER,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,829872,LUBRICACION DE TRANSPORTADORES,28902,PLAN MTTO MEC LUBRIC TRASPORTAD 829872,13111952,INSPECCION SEMANAL LUBRIC TRANSPORTAORES,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,28875,PLAN MTTO MEC LIMPIEZA POR ESPUMA 82021,13111932,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,50813102,HIDROLAVADORA KARCHER JUGOS HIT,20765,PLAN MTTO MEC HIDROLAV KARCHER 50813102,13111812,INSPECCION SEMANAL HIDROLAVADORA KARCHER,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69960617,COCINA # 3,20593,"PLAN MTTO MEC COCINA # 3, 69960617",13111804,INSPECCION SEMANAL COCINA # 1,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,668512,TORRE DE AIREACION,21130,PLAN MTTO MEC TORRE DE AIREACION 668512,13111847,INSPECCION SEMANAL TORRE DE AIREACION,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70948208,POZO No 3,21154,PLAN MTTO POZO No. 3 70948208,13111862,INSPECCION SEMANAL POZO No 3,PM07,ABIE,45185.20833333334,,,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70948208,POZO No 3,21154,PLAN MTTO POZO No. 3 70948208,13111863,INSPECCION SEMANAL POZO No 3,PM07,ABIE,45188.20833333334,,,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,579082,PALETIZADORA,28878,PLAN MTTO MEC PALETIZADORA 579082,13111934,INSPECCION SEMANAL PALETIZADORA 579082,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,829875,TRANSPORTE DE PALETS,28881,PLAN MTTO MEC TRANSP DE PALETS 829875,13111938,INSPECCION SEMANAL TRANSPORTE PALETS,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,719616,OZONIZADOR EN LINEA,28891,PLAN MTTO MEC OZONIZADOR EN LINEA 719616,13111942,INSPECCION SEMANAL OZONIZADOR EN LINEA 7,PM02,ABIE,45185.20833333334,,,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70960902,FILTRO DE ARENA # 2,21156,"PLAN MTTO FILTRO DE ARENA # 2, 70960902",13111866,INSPECCION SEMANAL FILTRO DE ARENA # 2,PM02,ABIE,45185.20833333334,,,,0.2
0011,GASCOL SUR,0011-LINEA DISPENSADORES,LINEA ENVASADO BAG IN BOX,71031003,CODIFICADOR DE TRANSFERENCIA TERMICA,21991,PLAN MTTO CODIFIC BOLSA BIB 71031003,13111885,INSPECCION SEMANAL CODIFICADOR DE TRANSF,PM02,ABIE,45185.20833333334,,Muy elevado,,0.5
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,50814602,HIDROLAVADORA KARCHER GASEOSAS,28951,PLAN MTTO HIDR KARCHER GASEOSAS 50814602,13111966,INSPECCION SEMANAL HIDROLAVADORA KARCHER,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,50814602,HIDROLAVADORA KARCHER GASEOSAS,28951,PLAN MTTO HIDR KARCHER GASEOSAS 50814602,13111967,INSPECCION SEMANAL HIDROLAVADORA KARCHER,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70960902,FILTRO DE ARENA # 2,21156,"PLAN MTTO FILTRO DE ARENA # 2, 70960902",13111867,INSPECCION SEMANAL FILTRO DE ARENA # 2,PM02,ABIE,45188.20833333334,,,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659604,TANQUES DE COMBUSTIBLE,29006,PLAN MTTO MEC TANQUES DE COMBUS 659634,13111979,INSPECCION SEMANAL TANQUES DE COMBUSTIBL,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70960903,FILTRO DE ARENA # 3,21157,"PLAN MTTO FILTRO DE ARENA # 3, 70960903",13111869,INSPECCION SEMANAL FILTRO DE ARENA # 3,PM02,ABIE,45185.20833333334,,,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659405,CHIMENEA CALDERA 500 BHP,29005,PLAN MTTO CHIMENE CALDERA 500 BHP 659405,13111975,INSPECCION SEMANAL CHIMENEA CALDERA 500,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,65000501,MEDIDOR DE GAS NATURAL No. 1,28953,PLAN MTTO MED GAS NATURAL No. 1 65000501,13111970,INSPECCION SEMANAL MEDIDOR DE GAS NATURA,PM02,ABIE,45188.20833333334,,,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689612,REDES HIDRAULICAS Y NEUMATICAS,29030,PLAN MTTO REDES HIDRA Y NEUMA 689612,13111981,INSP SEM REDES HIDRAULICAS-NEUMATICAS,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709938,TANQUE DE NITROGENO,29042,PLAN MTTO TANQUE DE NITROGENO 709938,13111984,INSPECCION SEMANAL TANQUE DE NITROGENO,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70960903,FILTRO DE ARENA # 3,21157,"PLAN MTTO FILTRO DE ARENA # 3, 70960903",13111870,INSPECCION SEMANAL FILTRO DE ARENA # 3,PM02,ABIE,45188.20833333334,,,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,900064,TORRE DE ENFRIAMIENTO JUGOS,20944,PLAN MTTO MEC TORRE 900064 DE ENFRIAMIEN,13111824,INSPECCION SEMANAL TORRE DE ENFRIAMIENTO,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659404,CHIMENEA CALDERA 400 BHP,29004,PLAN MTTO CHIMENE CALDERA 400 BHP 659404,13111973,INSPECCION SEMANAL CHIMENEA CALDERA 400,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659404,CHIMENEA CALDERA 400 BHP,29004,PLAN MTTO CHIMENE CALDERA 400 BHP 659404,13111974,INSPECCION SEMANAL CHIMENEA CALDERA 400,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-AGUAS RESIDUALES  GASEOSA,TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,900065,TORRE ENFRIAMIENTO 2 AGUAS RESIDUALES,20875,PLAN MTTO MEC TORRE ENFRIA PTAR 900065,13111820,INSPECCION SEMANAL TORRE DE ENFRIAMIENTO,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,65000501,MEDIDOR DE GAS NATURAL No. 1,28953,PLAN MTTO MED GAS NATURAL No. 1 65000501,13111969,INSPECCION SEMANAL MEDIDOR DE GAS NATURA,PM02,ABIE,45185.20833333334,,,,0.2
0011,GASCOL SUR,0011-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,900058,SISTEMA C (DISOLUCCION DE AZUCAR ),29124,PLAN MTTO MEC SISTEMA C 900058,13111988,INSPECCION SEMANAL SISTEMA C (DISOLUCCIO,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,769901,REDES DE COMUNICACIONES,29183,PLAN MTTO SECADOR REFRIGERATIVO 820163,13112001,INSPECCION SEMANAL REDES DE COMUNICACION,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,829074,COMPRESOR TORNILLO AIRE,29166,PLAN MTTO MEC COMPRES TORNI AIRE 829074,13111990,INSPECCION SEMANAL COMPRESOR DE AIRE ATL,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,829073,COMPRESOR TORNILLO AIRE VEL. VARIABLE,29169,PLAN MTTO MEC COMPRES 829073 TORNI AIRE,13111992,INSPECCION SEMANAL COMPRESOR 829073,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,820163,SECADOR REFRIGERATIVO,29182,PLAN MTTO SECADOR REFRIGERATIVO 820163,13111999,INSPECCION SEMANAL SECADOR DE AIRE,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749290,SUBESTACION PRINCIPAL 34.5 KV A 13.2 KV,29185,PLAN MTTO SUBESTACION 749290 PRINCIPAL 3,13112006,INSPECCION SEMANAL SUBESTACION PRINCIPAL,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,28872,PLAN MTTO MEC ALIMENT TAPA PLAST  829704,13111929,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,820213,LIMPIEZA POR ESPUMA,28875,PLAN MTTO MEC LIMPIEZA POR ESPUMA 82021,13111931,INSPECCIÓN SEM DE LA LIMPIEZA POR ESPUMA,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-TRAT  AGUA LAVADORAS,TRATAMIENTO DE AGUA PARA LAVADORAS,700035,PLANTA TRATAM. AGUA LAVADORAS,29197,PLAN MTTO PLANTA TRATAM. 700035 AGUA LAV,13112056,INSPECCION SEMANAL PLANTA AGUAS RESIDUAL,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,698430,FILTRO PRENSA,20861,PLAN MTTO MEC FILTRO PRENSA L5 698430,13111813,INSPECCION SEMANAL FILTRO PRENSA,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69960622,TABLERO DISTRIBUCION JARABE,21994,PLAN MTTO TABLERO DISTRIBUCCION 69960622,13111890,INSPECCION SEMANAL TABLERO DISTRIBUCION,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69960619,TANQUE DE PREPARACION DE JARABES # 14,21995,"PLAN MTTO MEC TANQ PREP No 14, 69960619",13111892,INSPECCION SEMANAL TANQUE DE PREPARACION,PM02,ABIE,45187.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660012,TORRE DE ENFRIAMIENTO No. 1,20871,PLAN MTTO MEC TORRE ENFRIA 1 660012,13111816,INSPECCION SEMANAL TORRE DE ENFRIAMIENTO,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660013,TORRE DE ENFRIAMIENTO No. 2,20873,PLAN MTTO MEC TORRE ENFRIA 2 660013,13111818,INSPECCION SEMANAL TORRE DE ENFRIAMIENTO,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659634,TANQUES DE COMBUSTIBLE,21999,PLAN MTTO MEC TANQUES DE COMBUS 659634,13111893,INSPECCION SEMANAL TANQUES DE COMBUSTIBL,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70960916,SUAVIZADOR   MR TEA,29202,PLAN MTTO SUAVIZADOR   MR TEA 70960916,13112097,INSPECCION SEMANAL SUAVIZADOR   MR TEA,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,630006,CONDENSADOR EVAPORATIVO,20491,PLAN MTTO MEC CONDENSADOR EVAP L4 630006,13105041,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,PM02,LIB.,45177.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70976301,TANQUE CIP 1,34915,PLAN MTTO MEC TANQUE CIP 1 PTAP 70976301,13112129,INSPECCION SEMANAL TANQUE DE EQUILIBRIO,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70976302,TANQUE CIP 2,34916,PLAN MTTO MEC TANQUE CIP 2 PTAP 70976302,13112137,INSPECCION SEMANAL TANQUE DE EQUILIBRIO,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,589687,CODIFICADOR ENVASADO JUGOS HIT,34531,PLAN MTTO ELÉ CODIFICADOR L5 589687,13112103,INSPECCION SEMANAL CODIFICADOR,PM02,ABIE,45185.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,599564,INSPECTOR ELECTRONICO,41407,PLAN MTTO ELE INSPEC ELECTRONICO 599564,13105293,"MTTO TRIGGER CONTEO Z,1 SYNC. INSPECCION",PM02,LIB.,45177.20833333334,,,,1
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,630006,CONDENSADOR EVAPORATIVO,20491,PLAN MTTO MEC CONDENSADOR EVAP L4 630006,13105042,INSPECCION SEMANAL DEL CONDENSADOR EVA 3,PM02,LIB.,45180.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-LINEA 1,"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",820030,TANDEM DE PALETIZADO,18253,PLAN MTTO MEC TANDEM PALETIZ L3 820030,13105026,INSPECCION SEMANAL OPERACION TANDEM,PM02,LIB.,45177.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,709810,LAMPARA UV PTAP,35083,PLAN MTTO LAMPARA UV PTAP 709810,13105282,INSPECCION SEM LAMPARA UV PTAP 709810,PM02,LIB.,45177.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,690049,FILTRO DE CARBON ACTIVADO No 3,34964,PLAN MTTO FILTO CARBON No 3 PTAP 690049,13112178,INSPECCION SEM FILTRO CARBON No 3 690049,PM02,ABIE,45188.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,599564,INSPECTOR ELECTRONICO,41407,PLAN MTTO ELE INSPEC ELECTRONICO 599564,13105293,MTTO CRISTAL PROTECT INSPECCION DE BOCA,PM02,LIB.,45177.20833333334,,,,1
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,710325,ENFARDADORA,28857,OB.CAMBIO CADENA TRANSPORTADOR ENTRADA A,13105170,INSPECCION SEMANAL ENFARDADORA 710325,PM02,LIB.,45178.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA PET AGUA ALIGERADA,LINEA PET AGUA ALIGERADA,829704,ALIMENTADOR DE TAPA PLASTICA,28872,PLAN MTTO MEC ALIMENT TAPA PLAST  829704,13105174,INSPECCIÓN SEMANAL DEL CLASIFICADOR DE T,PM02,LIB.,45178.20833333334,,Muy elevado,,0.2
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,810003,CALENTADOR DE LATAS,20459,PLAN MTTO MEC CALENTADOR DE LATAS 810003,13105039,INSPECCION SEMANAL CALENADOR DE LATAS,PM02,LIB.,45177.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,8100062,ENJUAGADORA DE LATAS - RINSER,20764,PLAN MTTO RINSER L4 8100062,13105086,INSPECCION SEMANAL OPERACION RINSER,PM02,LIB.,45178.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,710304,ENFARDADORA,15405,PLAN MTTO MEC ENFARDADORA L5 710304,13105022,INSPECCION SEMANAL ENFARDADORA L5,PM02,LIB.,45178.20833333334,,Muy elevado,,1
0011,GASCOL SUR,0011-LINEA 4,LINEA DE ENVASADO LATA,528834,CARBO COOLER,9894,PLAN MTTO MEC CARBO COOLER L4 528834,13105016,INSPECCION SEMANAL OPER CARBO L4,PM02,ABIE,45191.20833333334,,Muy elevado,,1
